date,open,high,low,close,volume,adjclose,dividends
2019-01-11,191.83999633789062,192.69000244140625,190.86000061035156,192.2100067138672,2359900,164.50857543945312,0.0
2019-01-14,190.63999938964844,192.8300018310547,189.8000030517578,192.1699981689453,1914400,164.47430419921875,0.0
2019-01-15,188.83999633789062,190.67999267578125,187.86000061035156,188.94000244140625,2737300,161.70980834960938,0.0
2019-01-16,188.50999450683594,190.44000244140625,188.4199981689453,189.47999572753906,2492100,162.1719970703125,0.0
2019-01-17,188.55999755859375,192.89999389648438,187.89999389648438,191.7100067138672,1978900,164.08062744140625,0.0
2019-01-18,194.33999633789062,196.39999389648438,192.36000061035156,195.86000061035156,2746600,167.6325225830078,0.0
2019-01-22,194.22000122070312,194.49000549316406,190.42999267578125,192.25999450683594,2709600,164.55133056640625,0.0
2019-01-23,192.6300048828125,194.0,190.27999877929688,192.2899932861328,1652900,164.57699584960938,0.0
2019-01-24,192.25999450683594,193.1699981689453,191.50999450683594,192.52000427246094,1582800,164.77389526367188,0.0
2019-01-25,194.72000122070312,197.16000366210938,194.4600067138672,195.89999389648438,2320100,167.66671752929688,0.0
2019-01-28,193.13999938964844,193.4499969482422,191.07000732421875,193.1999969482422,3156600,165.35585021972656,0.0
2019-01-29,195.00999450683594,199.88999938964844,194.1999969482422,196.9499969482422,4311100,168.5653839111328,0.0
2019-01-30,198.22000122070312,200.11000061035156,194.6300048828125,199.27000427246094,2168100,170.55105590820312,0.0
2019-01-31,198.8000030517578,200.88999938964844,197.74000549316406,200.3000030517578,3338400,171.4326171875,0.0
2019-02-01,201.49000549316406,201.77000427246094,198.2899932861328,199.16000366210938,2239400,170.45689392089844,0.0
2019-02-04,199.00999450683594,200.25999450683594,196.25,200.2100067138672,1973600,171.3555908203125,0.0
2019-02-05,200.72000122070312,201.1300048828125,199.72999572753906,201.1199951171875,2036900,172.13441467285156,0.0
2019-02-06,201.22000122070312,203.0800018310547,200.25,202.57000732421875,1672400,173.37545776367188,0.0
2019-02-07,201.02000427246094,202.39999389648438,198.86000061035156,199.83999633789062,1949400,171.03892517089844,0.0
2019-02-08,199.22000122070312,199.85000610351562,197.89999389648438,199.82000732421875,1451800,171.02178955078125,0.0
2019-02-11,200.92999267578125,201.1999969482422,199.63999938964844,200.91000366210938,1513500,171.95469665527344,0.0
2019-02-12,202.8699951171875,206.7899932861328,202.19000244140625,206.57000732421875,2623000,176.79896545410156,0.0
2019-02-13,207.08999633789062,210.39999389648438,206.58999633789062,209.72000122070312,2967300,179.4949951171875,0.0
2019-02-14,206.58999633789062,207.1199951171875,204.0500030517578,204.92999267578125,2229700,176.60797119140625,1.44
2019-02-15,206.4600067138672,208.97000122070312,206.0,208.86000061035156,2000400,179.99484252929688,0.0
2019-02-19,207.91000366210938,209.14999389648438,207.38999938964844,208.41000366210938,1534400,179.60702514648438,0.0
2019-02-20,208.92999267578125,208.97000122070312,207.32000732421875,208.52999877929688,1879100,179.71041870117188,0.0
2019-02-21,208.16000366210938,209.11000061035156,207.25,207.77000427246094,1737600,179.05545043945312,0.0
2019-02-22,207.77000427246094,209.66000366210938,207.14999389648438,209.35000610351562,1534200,180.41708374023438,0.0
2019-02-25,210.47000122070312,211.35000610351562,210.33999633789062,210.5800018310547,2183500,181.47714233398438,0.0
2019-02-26,210.5800018310547,211.58999633789062,209.3699951171875,209.3800048828125,1671300,180.44296264648438,0.0
2019-02-27,209.60000610351562,209.69000244140625,208.16000366210938,209.02999877929688,1540600,180.14134216308594,0.0
2019-02-28,209.0500030517578,209.0500030517578,206.9600067138672,207.38999938964844,2121700,178.72801208496094,0.0
2019-03-01,208.80999755859375,209.75999450683594,206.89999389648438,207.49000549316406,1754400,178.8141632080078,0.0
2019-03-04,208.99000549316406,209.97999572753906,205.74000549316406,206.86000061035156,1989900,178.271240234375,0.0
2019-03-05,205.5800018310547,207.25,203.83999633789062,203.83999633789062,2744500,175.66859436035156,0.0
2019-03-06,204.72999572753906,204.7899932861328,202.75999450683594,202.8000030517578,1825300,174.77235412597656,0.0
2019-03-07,202.55999755859375,202.55999755859375,198.5,199.86000061035156,3339600,172.23866271972656,0.0
2019-03-08,198.3800048828125,201.1699981689453,198.0,200.88999938964844,1724500,173.12631225585938,0.0
2019-03-11,201.8800048828125,207.16000366210938,201.66000366210938,207.10000610351562,2385300,178.47808837890625,0.0
2019-03-12,207.83999633789062,208.38999938964844,205.3800048828125,205.8000030517578,2115100,177.35772705078125,0.0
2019-03-13,206.8300018310547,207.3000030517578,205.6300048828125,206.66000366210938,2036700,178.09886169433594,0.0
2019-03-14,206.6999969482422,207.4499969482422,205.72999572753906,207.3800048828125,1793400,178.7193603515625,0.0
2019-03-15,208.39999389648438,208.66000366210938,206.7899932861328,208.0800018310547,4394700,179.32260131835938,0.0
2019-03-18,208.44000244140625,208.60000610351562,205.61000061035156,208.49000549316406,1843600,179.6759796142578,0.0
2019-03-19,209.10000610351562,210.5399932861328,208.30999755859375,209.02000427246094,2351600,180.13272094726562,0.0
2019-03-20,209.0,210.50999450683594,207.2899932861328,208.3000030517578,1734600,179.51223754882812,0.0
2019-03-21,206.8000030517578,210.16000366210938,205.97000122070312,209.61000061035156,2288100,180.64117431640625,0.0
2019-03-22,208.2899932861328,208.49000549316406,204.47000122070312,204.66000366210938,2716100,176.3752899169922,0.0
2019-03-25,203.4600067138672,205.47000122070312,202.25,203.2100067138672,2020600,175.12567138671875,0.0
2019-03-26,205.0,207.63999938964844,204.77000427246094,207.24000549316406,1895600,178.59873962402344,0.0
2019-03-27,207.39999389648438,207.94000244140625,205.1300048828125,207.16000366210938,2004000,178.52976989746094,0.0
2019-03-28,208.0,208.74000549316406,206.63999938964844,208.52999877929688,1670600,179.71041870117188,0.0
2019-03-29,209.2899932861328,209.5,206.1999969482422,207.77999877929688,2858300,179.06411743164062,0.0
2019-04-01,209.88999938964844,212.38999938964844,209.25999450683594,211.94000244140625,2588400,182.64918518066406,0.0
2019-04-02,212.24000549316406,212.6999969482422,211.0,212.1300048828125,1413500,182.8129119873047,0.0
2019-04-03,212.9499969482422,213.92999267578125,212.44000244140625,213.1300048828125,1570000,183.6747283935547,0.0
2019-04-04,213.5,215.27000427246094,212.3300018310547,215.02999877929688,1560900,185.3121337890625,0.0
2019-04-05,215.8800048828125,216.49000549316406,214.8000030517578,215.41000366210938,1391100,185.6396026611328,0.0
2019-04-08,214.7100067138672,215.07000732421875,213.47000122070312,215.02000427246094,1130000,185.30348205566406,0.0
2019-04-09,214.4199981689453,214.57000732421875,211.82000732421875,211.9600067138672,1516500,182.66644287109375,0.0
2019-04-10,212.4199981689453,212.7100067138672,210.72000122070312,212.11000061035156,1348600,182.79566955566406,0.0
2019-04-11,211.7100067138672,213.7100067138672,211.44000244140625,213.52999877929688,1181200,184.01942443847656,0.0
2019-04-12,215.10000610351562,217.49000549316406,214.35000610351562,217.4199981689453,1922400,187.37181091308594,0.0
2019-04-15,216.83999633789062,217.36000061035156,214.89999389648438,215.8300018310547,1483300,186.00152587890625,0.0
2019-04-16,216.58999633789062,217.6699981689453,215.47999572753906,216.89999389648438,1549600,186.92369079589844,0.0
2019-04-17,217.6300048828125,219.3300018310547,217.17999267578125,217.63999938964844,1977600,187.56138610839844,0.0
2019-04-18,217.97999572753906,219.6699981689453,217.6199951171875,218.8800048828125,1780100,188.63003540039062,0.0
2019-04-22,217.3000030517578,219.39999389648438,217.27000427246094,218.5399932861328,1403500,188.33700561523438,0.0
2019-04-23,218.00999450683594,219.5500030517578,217.17999267578125,219.5,1561800,189.1643524169922,0.0
2019-04-24,219.0,219.75,218.10000610351562,219.0800018310547,2048900,188.80238342285156,0.0
2019-04-25,197.5399932861328,198.9600067138672,189.60000610351562,190.72000122070312,14646200,164.36184692382812,0.0
2019-04-26,190.52999877929688,192.25,189.36000061035156,191.6699981689453,4491300,165.1805877685547,0.0
2019-04-29,191.52000427246094,192.19000244140625,189.75,190.2100067138672,3803400,163.9223175048828,0.0
2019-04-30,190.86000061035156,190.86000061035156,186.5500030517578,189.50999450683594,4541000,163.31906127929688,0.0
2019-05-01,189.49000549316406,189.7100067138672,185.9199981689453,186.07000732421875,3818500,160.35450744628906,0.0
2019-05-02,184.5,186.5,183.3800048828125,184.75,5654900,159.21690368652344,0.0
2019-05-03,185.80999755859375,186.69000244140625,184.08999633789062,185.22000122070312,4747700,159.62196350097656,0.0
2019-05-06,182.0399932861328,183.11000061035156,180.1300048828125,183.0399932861328,6517600,157.74325561523438,0.0
2019-05-07,181.80999755859375,181.89999389648438,177.80999755859375,179.1199951171875,5415600,154.36502075195312,0.0
2019-05-08,179.50999450683594,180.52999877929688,178.5,178.58999633789062,2990500,153.90823364257812,0.0
2019-05-09,177.3000030517578,177.39999389648438,174.17999267578125,175.27999877929688,5098200,151.05569458007812,0.0
2019-05-10,175.02000427246094,176.3300018310547,173.00999450683594,175.86000061035156,5012300,151.55557250976562,0.0
2019-05-13,173.94000244140625,174.5800018310547,172.7899932861328,174.07000732421875,5916700,150.01292419433594,0.0
2019-05-14,174.7899932861328,176.97000122070312,174.50999450683594,175.2100067138672,4014000,150.99537658691406,0.0
2019-05-15,174.02000427246094,175.64999389648438,173.64999389648438,174.1199951171875,3015500,150.0560302734375,0.0
2019-05-16,174.38999938964844,174.38999938964844,171.36000061035156,171.80999755859375,4039500,148.06527709960938,0.0
2019-05-17,170.0,170.25999450683594,168.42999267578125,169.08999633789062,4595000,145.72119140625,0.0
2019-05-20,167.9600067138672,167.9600067138672,165.61000061035156,166.25,4374600,143.273681640625,0.0
2019-05-21,167.00999450683594,167.4199981689453,166.17999267578125,167.3000030517578,4148200,144.1785888671875,0.0
2019-05-22,167.42999267578125,170.75999450683594,166.4600067138672,169.74000549316406,4504200,146.28134155273438,0.0
2019-05-23,167.5800018310547,168.3000030517578,164.58999633789062,165.8699951171875,3830200,144.16928100585938,1.44
2019-05-24,166.33999633789062,167.4199981689453,165.32000732421875,166.08999633789062,2366900,144.36045837402344,0.0
2019-05-28,166.8000030517578,166.99000549316406,163.35000610351562,163.35000610351562,4875100,141.9789581298828,0.0
2019-05-29,163.00999450683594,163.8000030517578,160.5,161.39999389648438,3669000,140.28407287597656,0.0
2019-05-30,161.39999389648438,162.27000427246094,160.0,160.5800018310547,2478700,139.5713653564453,0.0
2019-05-31,159.8300018310547,160.74000549316406,159.6300048828125,159.75,3521900,138.84996032714844,0.0
2019-06-03,159.75,161.5,159.32000732421875,160.0399932861328,3726500,139.1019744873047,0.0
2019-06-04,161.72999572753906,165.08999633789062,161.5800018310547,164.2899932861328,3746800,142.79595947265625,0.0
2019-06-05,165.13999938964844,165.8300018310547,162.8800048828125,163.85000610351562,3161600,142.4135284423828,0.0
2019-06-06,164.0,166.35000610351562,162.4600067138672,164.72000122070312,3581800,143.16973876953125,0.0
2019-06-07,165.55999755859375,167.08999633789062,164.63999938964844,166.61000061035156,2017700,144.81248474121094,0.0
2019-06-10,168.11000061035156,170.22000122070312,167.8699951171875,168.2899932861328,2257600,146.27264404296875,0.0
2019-06-11,169.91000366210938,170.36000061035156,168.5,168.91000366210938,2227200,146.8115234375,0.0
2019-06-12,169.8699951171875,170.14999389648438,168.58999633789062,169.00999450683594,2166400,146.8984375,0.0
2019-06-13,169.36000061035156,169.89999389648438,167.8699951171875,168.85000610351562,2141500,146.7593994140625,0.0
2019-06-14,168.24000549316406,168.25,166.0500030517578,166.69000244140625,2719200,144.88201904296875,0.0
2019-06-17,167.10000610351562,167.42999267578125,166.4600067138672,166.77999877929688,1783300,144.96022033691406,0.0
2019-06-18,167.85000610351562,172.27000427246094,167.57000732421875,171.86000061035156,3623000,149.37559509277344,0.0
2019-06-19,171.8800048828125,172.80999755859375,170.5399932861328,170.75,2777400,148.41082763671875,0.0
2019-06-20,172.8699951171875,174.27999877929688,171.6999969482422,173.94000244140625,3064200,151.18348693847656,0.0
2019-06-21,173.75,174.55999755859375,172.6300048828125,173.35000610351562,4880800,150.670654296875,0.0
2019-06-24,173.35000610351562,174.33999633789062,173.33999633789062,173.3800048828125,2711900,150.69674682617188,0.0
2019-06-25,173.25,173.38999938964844,171.27999877929688,172.02999877929688,2733200,149.52333068847656,0.0
2019-06-26,172.35000610351562,173.24000549316406,171.72000122070312,171.8800048828125,1812200,149.3929901123047,0.0
2019-06-27,172.50999450683594,172.7899932861328,170.64999389648438,171.5,1718500,149.06268310546875,0.0
2019-06-28,171.85000610351562,174.3699951171875,171.77000427246094,173.33999633789062,3600800,150.66201782226562,0.0
2019-07-01,175.4600067138672,175.77999877929688,173.52000427246094,174.50999450683594,2106700,151.67889404296875,0.0
2019-07-02,175.10000610351562,175.10000610351562,173.07000732421875,174.02000427246094,1555400,151.25303649902344,0.0
2019-07-03,174.1699981689453,175.0399932861328,172.92999267578125,174.97999572753906,1170700,152.08740234375,0.0
2019-07-05,173.0,173.27999877929688,169.72999572753906,172.0,1740500,149.49728393554688,0.0
2019-07-08,169.9199981689453,170.47999572753906,168.77000427246094,169.19000244140625,2285300,147.0548858642578,0.0
2019-07-09,166.82000732421875,167.4499969482422,164.2899932861328,165.6999969482422,4536100,144.02149963378906,0.0
2019-07-10,166.19000244140625,167.32000732421875,165.57000732421875,165.6999969482422,2661700,144.02149963378906,0.0
2019-07-11,166.3000030517578,169.08999633789062,165.8699951171875,169.0399932861328,2814800,146.9245147705078,0.0
2019-07-12,170.10000610351562,173.36000061035156,169.25,173.33999633789062,3160700,150.66201782226562,0.0
2019-07-15,173.3800048828125,174.25,171.2100067138672,172.83999633789062,2187500,150.2273712158203,0.0
2019-07-16,172.75,177.25,172.72000122070312,176.49000549316406,3918900,153.3998565673828,0.0
2019-07-17,176.35000610351562,176.49000549316406,174.10000610351562,174.6699981689453,2947400,151.8179473876953,0.0
2019-07-18,174.4199981689453,175.13999938964844,172.39999389648438,173.05999755859375,2221800,150.41860961914062,0.0
2019-07-19,173.00999450683594,173.99000549316406,172.2100067138672,172.61000061035156,2360300,150.02749633789062,0.0
2019-07-22,172.80999755859375,175.2100067138672,172.1300048828125,174.63999938964844,2004400,151.7918701171875,0.0
2019-07-23,176.0,178.02000427246094,175.64999389648438,177.52000427246094,2360700,154.29510498046875,0.0
2019-07-24,176.92999267578125,180.2899932861328,176.25999450683594,179.4199981689453,3532300,155.946533203125,0.0
2019-07-25,187.00999450683594,187.72000122070312,176.66000366210938,178.1300048828125,7362000,154.82530212402344,0.0
2019-07-26,177.6300048828125,178.38999938964844,170.57000732421875,173.97999572753906,4016100,151.21824645996094,0.0
2019-07-29,173.8300018310547,177.6199951171875,173.66000366210938,176.75999450683594,2638900,153.63453674316406,0.0
2019-07-30,175.66000366210938,177.80999755859375,173.8000030517578,177.6300048828125,1978900,154.39071655273438,0.0
2019-07-31,177.64999389648438,178.02000427246094,173.39999389648438,174.72000122070312,3015800,151.8614501953125,0.0
2019-08-01,174.7899932861328,177.6699981689453,173.02999877929688,173.36000061035156,2381200,150.67935180664062,0.0
2019-08-02,172.86000061035156,172.9199981689453,169.80999755859375,170.5500030517578,2423100,148.23696899414062,0.0
2019-08-05,168.9499969482422,169.02000427246094,164.4199981689453,164.7100067138672,2894700,143.16107177734375,0.0
2019-08-06,164.82000732421875,165.47999572753906,162.89999389648438,163.7100067138672,3494800,142.29183959960938,0.0
2019-08-07,162.0,163.9499969482422,158.0399932861328,163.63999938964844,5993200,142.23101806640625,0.0
2019-08-08,164.3699951171875,165.49000549316406,163.5500030517578,164.22000122070312,3260100,142.73513793945312,0.0
2019-08-09,164.5399932861328,164.75,162.02999877929688,163.47000122070312,1582100,142.08326721191406,0.0
2019-08-12,163.02000427246094,164.77999877929688,161.5500030517578,162.10000610351562,1473800,140.8925323486328,0.0
2019-08-13,162.55999755859375,167.8800048828125,162.14999389648438,164.8800048828125,3244600,143.3087921142578,0.0
2019-08-14,162.5,162.8699951171875,158.6699981689453,158.80999755859375,4056100,138.0329132080078,0.0
2019-08-15,158.05999755859375,159.6999969482422,155.6300048828125,156.83999633789062,4452700,137.5680694580078,1.44
2019-08-16,157.83999633789062,161.91000366210938,157.4499969482422,161.5,3481800,141.65542602539062,0.0
2019-08-19,163.7100067138672,163.9499969482422,161.77999877929688,162.9499969482422,3198000,142.92726135253906,0.0
2019-08-20,163.11000061035156,163.11000061035156,160.9600067138672,161.00999450683594,2061700,141.2256317138672,0.0
2019-08-21,162.69000244140625,163.64999389648438,161.0500030517578,161.14999389648438,1623600,141.34844970703125,0.0
2019-08-22,162.0,162.92999267578125,160.14999389648438,160.8800048828125,1441600,141.1116180419922,0.0
2019-08-23,160.0800018310547,160.35000610351562,155.27000427246094,155.85000610351562,4223900,136.69972229003906,0.0
2019-08-26,157.00999450683594,157.47000122070312,155.0800018310547,156.1199951171875,2215300,136.93653869628906,0.0
2019-08-27,157.3300018310547,157.47999572753906,155.39999389648438,155.75,2281100,136.61196899414062,0.0
2019-08-28,155.10000610351562,157.77999877929688,154.0,157.5500030517578,2346900,138.1907958984375,0.0
2019-08-29,159.3000030517578,161.02999877929688,159.0500030517578,160.36000061035156,3170500,140.65550231933594,0.0
2019-08-30,161.57000732421875,162.14999389648438,160.41000366210938,161.72000122070312,1967000,141.84841918945312,0.0
2019-09-03,161.39999389648438,161.6300048828125,157.25999450683594,158.63999938964844,1835800,139.1468505859375,0.0
2019-09-04,159.8300018310547,160.6300048828125,158.99000549316406,160.07000732421875,1506600,140.40115356445312,0.0
2019-09-05,162.5,166.41000366210938,162.38999938964844,164.22999572753906,2421400,144.0499725341797,0.0
2019-09-06,164.63999938964844,164.8800048828125,162.9499969482422,163.94000244140625,1762300,143.79562377929688,0.0
2019-09-09,165.0,167.85000610351562,164.69000244140625,165.94000244140625,3091300,145.54986572265625,0.0
2019-09-10,166.16000366210938,169.10000610351562,166.00999450683594,168.86000061035156,3240200,148.111083984375,0.0
2019-09-11,169.86000061035156,169.88999938964844,165.3699951171875,168.0800018310547,3579100,147.42691040039062,0.0
2019-09-12,169.6199951171875,171.85000610351562,168.61000061035156,170.5800018310547,2870400,149.6197509765625,0.0
2019-09-13,170.58999633789062,172.47999572753906,169.86000061035156,171.44000244140625,2534200,150.37405395507812,0.0
2019-09-16,171.2100067138672,171.2100067138672,167.91000366210938,169.6699981689453,2459300,148.82154846191406,0.0
2019-09-17,167.75999450683594,168.57000732421875,166.5,168.07000732421875,2716400,147.4181671142578,0.0
2019-09-18,167.61000061035156,168.0500030517578,165.25,167.44000244140625,2096700,146.8656005859375,0.0
2019-09-19,167.38999938964844,168.80999755859375,166.91000366210938,167.07000732421875,1623000,146.54100036621094,0.0
2019-09-20,167.42999267578125,169.1699981689453,166.47999572753906,166.75999450683594,3698900,146.2691192626953,0.0
2019-09-23,165.49000549316406,167.42999267578125,164.5,166.75999450683594,1938600,146.2691192626953,0.0
2019-09-24,167.0500030517578,167.5500030517578,164.16000366210938,164.74000549316406,2986800,144.49732971191406,0.0
2019-09-25,164.75999450683594,164.97999572753906,163.69000244140625,164.0,2758200,143.84825134277344,0.0
2019-09-26,164.0,164.41000366210938,162.8000030517578,163.8300018310547,2763300,143.69915771484375,0.0
2019-09-27,164.47999572753906,165.63999938964844,163.52000427246094,164.52999877929688,2870300,144.31312561035156,0.0
2019-09-30,165.2100067138672,165.57000732421875,163.94000244140625,164.39999389648438,2508500,144.19912719726562,0.0
2019-10-01,165.0,165.2100067138672,158.1699981689453,158.3800048828125,3271500,138.91879272460938,0.0
2019-10-02,157.05999755859375,157.22000122070312,154.6300048828125,155.64999389648438,2972300,136.5242462158203,0.0
2019-10-03,155.13999938964844,155.4600067138672,150.80999755859375,155.22999572753906,3025700,136.1558837890625,0.0
2019-10-04,155.22999572753906,156.0500030517578,154.39999389648438,155.82000732421875,2646400,136.6733856201172,0.0
2019-10-07,155.0,155.35000610351562,153.52000427246094,153.52000427246094,2471200,134.65599060058594,0.0
2019-10-08,152.3300018310547,152.8000030517578,150.5800018310547,150.74000549316406,2781800,132.2176055908203,0.0
2019-10-09,152.33999633789062,152.44000244140625,150.7899932861328,150.99000549316406,3358600,132.4368896484375,0.0
2019-10-10,150.9499969482422,153.08999633789062,150.8699951171875,152.30999755859375,3192000,133.59466552734375,0.0
2019-10-11,154.1300048828125,159.60000610351562,154.11000061035156,158.10000610351562,4670200,138.67323303222656,0.0
2019-10-14,158.0399932861328,162.38999938964844,157.33999633789062,160.50999450683594,3269800,140.78709411621094,0.0
2019-10-15,159.35000610351562,164.02000427246094,159.35000610351562,162.97999572753906,3098600,142.95362854003906,0.0
2019-10-16,163.10000610351562,164.1999969482422,162.1199951171875,162.17999267578125,1935200,142.25189208984375,0.0
2019-10-17,163.13999938964844,165.49000549316406,163.0800018310547,163.5399932861328,1944600,143.4447784423828,0.0
2019-10-18,163.55999755859375,164.27000427246094,162.97999572753906,163.10000610351562,2693700,143.058837890625,0.0
2019-10-21,165.47000122070312,166.14999389648438,164.75999450683594,165.94000244140625,1998600,145.54986572265625,0.0
2019-10-22,166.27000427246094,168.91000366210938,165.10000610351562,167.5399932861328,2064000,146.9532470703125,0.0
2019-10-23,167.41000366210938,168.75999450683594,166.55999755859375,168.75999450683594,2712300,148.02337646484375,0.0
2019-10-24,165.16000366210938,165.25,159.6300048828125,161.88999938964844,5953300,141.9975128173828,0.0
2019-10-25,162.50999450683594,167.6300048828125,162.1300048828125,166.08999633789062,3104800,145.68141174316406,0.0
2019-10-28,166.47999572753906,169.7100067138672,166.1999969482422,169.05999755859375,3138000,148.2864990234375,0.0
2019-10-29,168.02999877929688,169.9499969482422,167.50999450683594,168.80999755859375,2669400,148.06719970703125,0.0
2019-10-30,168.22999572753906,168.57000732421875,167.02999877929688,168.3699951171875,1780400,147.68128967285156,0.0
2019-10-31,168.50999450683594,168.55999755859375,163.5500030517578,164.99000549316406,2653100,144.71661376953125,0.0
2019-11-01,166.94000244140625,170.14999389648438,166.72000122070312,170.08999633789062,2467400,149.18992614746094,0.0
2019-11-04,171.6199951171875,175.0,171.6199951171875,174.89999389648438,4142800,153.40890502929688,0.0
2019-11-05,175.0,175.4600067138672,173.77000427246094,175.27000427246094,2304400,153.73345947265625,0.0
2019-11-06,174.91000366210938,175.0,172.36000061035156,174.0,3012900,152.6195068359375,0.0
2019-11-07,175.72999572753906,176.7100067138672,173.7899932861328,174.52000427246094,3358800,153.07557678222656,0.0
2019-11-08,174.5800018310547,174.8699951171875,172.11000061035156,173.14999389648438,1615600,151.8739471435547,0.0
2019-11-11,172.5,172.5,169.64999389648438,170.11000061035156,2664300,149.20745849609375,0.0
2019-11-12,170.36000061035156,172.07000732421875,170.02999877929688,170.83999633789062,1740400,149.8477783203125,0.0
2019-11-13,170.11000061035156,171.38999938964844,169.5800018310547,170.5500030517578,1638800,149.59341430664062,0.0
2019-11-14,169.97999572753906,172.32000732421875,169.92999267578125,170.92999267578125,1613900,149.92669677734375,0.0
2019-11-15,171.66000366210938,172.69000244140625,171.0399932861328,171.8800048828125,2616900,150.76002502441406,0.0
2019-11-18,170.7899932861328,171.1999969482422,169.1699981689453,170.5399932861328,2364600,149.58462524414062,0.0
2019-11-19,171.72000122070312,171.72000122070312,169.52999877929688,170.67999267578125,1791800,149.7073974609375,0.0
2019-11-20,169.7899932861328,170.0,167.14999389648438,167.77000427246094,2689500,147.15501403808594,0.0
2019-11-21,166.8800048828125,167.0,164.50999450683594,165.13999938964844,3605900,146.10220336914062,1.44
2019-11-22,165.5,167.75,165.0,167.60000610351562,3268300,148.27859497070312,0.0
2019-11-25,168.47000122070312,170.36000061035156,167.8699951171875,170.24000549316406,2761900,150.6142578125,0.0
2019-11-26,169.8000030517578,170.25,168.7100067138672,169.22999572753906,2610900,149.72067260742188,0.0
2019-11-27,170.0,171.3699951171875,169.50999450683594,170.61000061035156,1331500,150.9416046142578,0.0
2019-11-29,170.42999267578125,170.5800018310547,169.25999450683594,169.77000427246094,942500,150.19842529296875,0.0
2019-12-02,170.16000366210938,171.6999969482422,168.24000549316406,168.27000427246094,2342200,148.87135314941406,0.0
2019-12-03,166.5,166.60000610351562,164.39999389648438,165.1699981689453,2702000,146.1287078857422,0.0
2019-12-04,166.4199981689453,168.8699951171875,166.0,167.13999938964844,2139200,147.87164306640625,0.0
2019-12-05,167.22000122070312,167.8699951171875,162.72000122070312,164.3699951171875,3309300,145.42092895507812,0.0
2019-12-06,167.25,171.99000549316406,167.25,171.47000122070312,3880000,151.70245361328125,0.0
2019-12-09,169.39999389648438,171.25999450683594,168.7899932861328,169.8300018310547,2058200,150.2515411376953,0.0
2019-12-10,169.1300048828125,169.38999938964844,166.97000122070312,167.66000366210938,2670500,148.3316650390625,0.0
2019-12-11,168.3800048828125,168.83999633789062,167.3300018310547,168.74000549316406,1859000,149.28720092773438,0.0
2019-12-12,166.72999572753906,170.85000610351562,166.3300018310547,168.55999755859375,2872400,149.12791442871094,0.0
2019-12-13,169.6199951171875,171.1199951171875,168.0800018310547,168.7899932861328,2098000,149.33140563964844,0.0
2019-12-16,168.94000244140625,170.8300018310547,168.19000244140625,170.75,2917200,151.06546020507812,0.0
2019-12-17,170.35000610351562,171.7899932861328,169.2100067138672,169.92999267578125,2672600,150.33998107910156,0.0
2019-12-18,169.77999877929688,170.0,168.19000244140625,169.02999877929688,2270400,149.54376220703125,0.0
2019-12-19,169.6199951171875,172.5800018310547,169.14999389648438,172.14999389648438,2757600,152.30406188964844,0.0
2019-12-20,174.7899932861328,175.47000122070312,172.1999969482422,175.3699951171875,7513000,155.15284729003906,0.0
2019-12-23,176.7100067138672,179.17999267578125,176.55999755859375,178.47000122070312,4876300,157.8954620361328,0.0
2019-12-24,178.27000427246094,178.6699981689453,176.0399932861328,176.67999267578125,1259500,156.3118133544922,0.0
2019-12-26,176.4499969482422,176.66000366210938,175.5,176.58999633789062,1435200,156.2322235107422,0.0
2019-12-27,176.64999389648438,177.5399932861328,175.6199951171875,177.25999450683594,1472900,156.82496643066406,0.0
2019-12-30,177.25999450683594,178.9600067138672,175.58999633789062,175.8300018310547,1715100,155.55982971191406,0.0
2019-12-31,175.22999572753906,176.58999633789062,175.07000732421875,176.4199981689453,1573500,156.08180236816406,0.0
2020-01-02,177.67999267578125,180.00999450683594,177.13999938964844,180.0,3601700,159.2490997314453,0.0
2020-01-03,177.02000427246094,178.66000366210938,175.6300048828125,178.4499969482422,2466900,157.87774658203125,0.0
2020-01-06,177.14999389648438,178.7100067138672,176.35000610351562,178.6199951171875,1998000,158.02818298339844,0.0
2020-01-07,178.27999877929688,178.50999450683594,176.82000732421875,177.89999389648438,2173000,157.3911895751953,0.0
2020-01-08,178.0,181.5,177.64999389648438,180.6300048828125,2758300,159.80648803710938,0.0
2020-01-09,181.50999450683594,181.58999633789062,179.75999450683594,181.1999969482422,2746300,160.31072998046875,0.0
2020-01-10,181.61000061035156,182.17999267578125,180.13999938964844,180.47000122070312,2103800,159.6649169921875,0.0
2020-01-13,180.94000244140625,182.22999572753906,180.36000061035156,180.9199981689453,2090800,160.0630340576172,0.0
2020-01-14,180.9199981689453,182.5500030517578,180.2100067138672,181.3699951171875,2911200,160.46115112304688,0.0
2020-01-15,181.4199981689453,181.86000061035156,179.17999267578125,179.77999877929688,2482200,159.054443359375,0.0
2020-01-16,180.67999267578125,181.1999969482422,179.69000244140625,181.00999450683594,2149900,160.1426544189453,0.0
2020-01-17,181.0,182.14999389648438,180.6999969482422,181.35000610351562,3690100,160.4434356689453,0.0
2020-01-21,181.85000610351562,181.91000366210938,178.6300048828125,179.38999938964844,3367700,158.70941162109375,0.0
2020-01-22,179.50999450683594,180.57000732421875,177.8800048828125,178.02999877929688,2420200,157.50621032714844,0.0
2020-01-23,177.07000732421875,178.44000244140625,176.38999938964844,177.74000549316406,2358400,157.24961853027344,0.0
